"example_id","language","item","form","query","corpus","year","text","source","function","semantic_tags","syntactic_tags"
1712,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Ať ji uchopíme z 	_kteréhokoli_ 	konce , vždycky z toho vyleze paskvil -- to dnes o `` smlouvě '' říká většina novinářů a publicistů .","","NM","",""
1713,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"nejsou ničím jiným než snahou utrhnout co nejvíce moci pro politické strany , ať už zvítězí 	_kterákoli_ .","","NM","",""
1714,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Ať už vytočíte číslo 112 na území Zlínského kraje z 	_kteréhokoli_ 	mobilního telefonu nebo pevné linky , vždycky se dovoláte přímo do operačního střediska Hasičského","","NM","",""
1715,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Co si může 	_kterýkoli_ 	velmož přát víc než vnuka od dobrého zetě","","UN","Unc","uncl"
1716,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"vzájemný vztah mezi těmito tečkami se dal v 	_kterémkoli_ 	okamžiku zakreslit","","FC","FC","Mod"
1717,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"V těch letech mohlo dojít k osudnému uklouznutí v 	_kterémkoli_ 	okamžiku .","","FC","FC","Mod"
1718,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"V oné požehnané době jste ještě mohli vystoupit na jakékoli stanici v 	_kterémkoli_ 	městečku nebo vsi a vydat se do polí .","","FC","FC","Mod"
1719,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Před manželstvím , přede vším ; když se zdálo , že se může vydat 	_kterýmkoli_ 	směrem .","","FC","FC","Mod"
1720,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Vyzkoušeli jsme své sekyry na větvičkách a udělali si žebříky a čluny z papíru . V teorii můžeme porazit 	_kterýkoli_ 	strom , ale stromy měřící několik kilometrů v obvodu dají zřejmě práci tak dlouhou , že","","FC","FC","Mod"
1721,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"`` Byli jsme obklíčení a absolutně bezbranní , '' říká Hibbs . `` Nemohli jsme nic . 	_Kterákoli_ 	nedisciplinovaná japonská jednotka nás mohla vyhladit jen tak pro své pobavení - nebo v zájmu císaře","","FC","FC","Mod"
1722,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"zajistí , aby si odběratel mohl svobodně zvolit 	_kteréhokoli_ 	dodavatele . Poptávka po produktech energetického strojírenství však může růst i z jiných důvodů .","","FC","FC","MP-d"
1723,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"může být tento spor předložen rozhodnutí Mezinárodního soudního dvora cestou žaloby podané 	_kteroukoli_ 	stranou sporu nebo rozhodčímu řízení , za podmínky , že druhá strana sporu učinila obdobné prohlášení","","FC","FC","MP-d"
1724,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"může být platně sjednaný nájemní vztah vypovězen dle ust  . § 10 zákona 	_kteroukoli_ 	ze smluvních stran a zásadně z jakéhokoli důvodu , pokud nebylo dohodnuto jinak .","","FC","FC","MP-d"
1725,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Nežádoucí účinky se mohou objevit po podání 	_kteréhokoli_ 	léčiva . Při protinádorové chemoterapii jsou však pravidlem .","","FC","FC","Mod"
1726,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Taková dialektika je s to překlenout i rozpor mezi zcela reálnou potřebou okamžité pomoci v 	_kterémkoli_ 	čase a ideálem okamžité pomoci v utopické budoucnosti .","","FC","FC","M-ab"
1727,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Protože byla `` panující '' , mohla být 	_kterákoli_ 	formulace už na pomezí zákonnosti a důvodem ke stíhání pro rouhání a urážku","","FC","FC","Mod"
1728,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"pokládala se za výlučné vlastnictví souboru , který ji koupil ; po publikaci ji mohla uvést 	_kterákoli_ 	společnost bez honorářové povinnosti .","","FC","FC","MP-d"
1729,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Vyhledávání dokumentů Systém zároveň umožňuje snadné vyhledání 	_kteréhokoli_ 	dokumentu .","","FC","FC","Mod"
1730,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Hra probíhá tak , že po položení otázky může kterýkoli člen 	_kterékoli_ 	skupiny dát najevo , že by se chtěl pokusit odpovědět .","","FC","FC","MP-d"
1731,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Sběratelskými trofejemi se mohly stát 	_kterékoli_ 	staré výrobky , jestliže se dneška dočkaly v přijatelném stavu .","","FC","FC","MP-d"
1732,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Oblasti postižené lupénkou se mohou objevit na 	_kterémkoli_ 	místě těla , nejčastěji se však vyskytují ve kštici , na loktech , kolenou a v křížové oblasti .","","FC","FC","Mod"
1733,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"nebo pro tento účel zvolený myslitel s modrým kloboukem , ale s připomínkou v tomto směru může přijít 	_kterýkoli_ 	z účastníků porady","","FC","FC","MP-d"
1734,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"`` Eminovci se nedomnívají , že jsou jediní , kdo má pravdu . '' Emin není náboženství . 	_Kterýkoli_ 	lidský život má vždy možnost osobně se duchovně rozvíjet . . .","","FC","FC","Mod"
1735,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Umožňuje opravit 	_kterýkoli_ 	jeden vadný bit a zastavit vadný přenos při nesprávných 2 , 4 nebo 6 bitech .","","FC","FC","Mod"
1736,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Místenku si lze rezervovat na autobusovém nádraží Florenc v kanceláři AMS , na Slovensku pak v 	_kterékoli_ 	cestovní kanceláři .","","FC","FC","Mod"
1737,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Neodborné zásahy do 	_kterékoli_ 	části systému SRS včetně kabelů mohou vést k bezděčnému spuštění činnosti vzduchového polštáře","","FC","FC","Mod"
1738,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Jeden z nich začne honit druhého . Pronásledovaný se může zavěsit do volné paže 	_kteréhokoli_ 	hráče v kruhu . V tom okamžiku je z dvojice trojice .","","FC","FC","MP-d"
1739,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"V 	_kterémkoli_ 	bodě čáry lze postihnout směr , kterým by ukazovala v daném bodě střelka kompasu .","","FC","FC","Mod"
1740,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"stejně jako je možné úkoly zadávat sám sobě , lze je zadat i 	_kterémukoli_ 	adresátovi .","","FC","FC","Mod"
1741,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Bližší informace lze získat v 	_kterékoli_ 	pobočce Komerční banky , a . s . , nebo přímo v její centrále","","FC","FC","Mod"
1742,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Stále ještě může vyhrát 	_kterýkoli_ 	z osmi účastníků tendru ,","","FC","FC","Mod"
1743,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Místo nich si to odskákali příliš horliví policisté , jací se najdou při potlačování demonstrací v 	_kterémkoli_ 	demokratickém státě .","","FC","FC",""
1744,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Každá demokracie s sebou přináší riziko , že do 	_kterékoli_ 	funkce může být zvolen nesprávný člověk .","","FC","FC","Mod"
1745,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"pak lze důvodně pochybovat , že se dokáží shodnout na 	_kterémkoli_ 	jiném kandidátovi .","","AA","U",""
1746,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Volit mohou na základě předložení platného pasu nebo náhradního cestovního dokladu v 	_kterémkoli_ 	místě","","FC","FC","MP-d"
1747,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Bendův materiál je v tomto smyslu neutrální . Mohl vyjít v 	_kterékoli_ 	době , v kterémkoli systému .","","FC","FC","MP-e"
1748,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Uzavřít smlouvu o penzijním připojištění lze ve vybraných pobočkách Živnostenské banky nebo na 	_kterémkoli_ 	obchodním místě Podniku výpočetní techniky","","FC","FC","Mod"
1749,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Mohu jej otevřít na 	_kterékoli_ 	straně podobně jako svůj památník z dětských let . To všechno vodnes čas! Bohužel nebo bohudík?","","FC","FC","Mod"
1750,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Reklamaci můžeme uplatnit na 	_kterékoli_ 	poště , ale musí se tak stát dřív , než uplyne rok od podání zásilky .","","FC","FC","MP-d"
1751,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Začít s podnikáním lze proto v 	_kterémkoli_ 	z obou měst i v jiném emirátu , zvlášť když doprava není díky celkem šesti letištím problémem .","","FC","FC","MP-d"
1752,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"paragraf , podle něhož může stavební firma , tedy i česká , vyžadovat v 	_kterékoli_ 	fázi stavby od zákazníka bankovní záruku .","","FC","FC","MP-d"
1753,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Pomocí Internetu je možné získat informace o 	_kterémkoli_ 	ze 3300 nabízejících podniků a o jejich zboží , včetně fotografií .","","FC","FC","Mod"
1754,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Značné jiskření v polské vládní koalici PSL by se mohla spojit s 	_kteroukoli_ 	politickou stranou Valná hromada akcionářů Gdaňských loděnic o víkendu rozhodla vyhlásit úpadek podniku","","FC","FC","Mod"
1755,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Se vstupenkou na 	_kterýkoli_ 	z veletrhů Expo Food , Futur-shop a Franchising mohl návštěvník projít zbylé dva .","","FC","FC","MP-d"
1756,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"radnice tak oceňuje vynikající jedince , kteří mají trvalý pobyt v Ostravě , ovšem studovat mohou na 	_kterékoli_ 	vysoké škole v ČR .","","FC","FC","MP-d"
1757,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Poslanci mohou do působnosti 	_kteréhokoli_ 	orgánu napsat , co budou chtít .","","FC","FC","MP-d"
1758,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Řidiči cestujícímu mohou také nabídnout 	_kterýkoli_ 	další spoj . V krajním případě lze vrátit peníze .","","FC","FC","MP-d"
1759,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Občanské iniciativy by měli Pražané , kteří bydlí na rozhraní dvou sektorů , smět parkovat ve 	_kterémkoli_ 	z nich .","","FC","FC","MP-d"
1760,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Mácal nejprve reagoval obecně : v zásadě každý dobrý orchestr může být řízen 	_kterýmkoli_ 	dobrým dirigentem .","","FC","FC","Mod"
1761,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"_Kterýkoli_ 	šikula aspirující na budoucího vědce či vládce filmového průmyslu si může sestavit model apatosaura","","FC","FC","Mod"
1762,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Pro čtenáře to v praxi znamená , že může z 	_kterékoli_ 	knihovny , jež je účastníkem systému , do katalogu vstoupit a vyhledat si v něm titul","","FC","FC","Mod"
1763,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"To by pak policie mohla vzít do vazby 	_kteréhokoli_ 	ředitele kterékoli banky v této zemi .","","FC","FC","MP-d"
1764,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Díky dokonalému spojení je možné přímo z paluby pojízdné laboratoře Pangea komunikovat s 	_kterýkoli_ 	místem na zemi a pořádat třeba i satelitní videokonference uprostřed nehostinných močálů .","","FC","FC","Mod"
1765,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Slovo pochopení pro kvalitu ledové plochy nemá ani Hnilička . Uvědomuje si , že i on se může v 	_kteroukoli_ 	chvíli zranit .","","FC","FC","MP-e"
1766,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Neboť přestože vstup ČR , Maďarska i Polska může v NATO při zásadě konsenzu zablokovat 	_kterákoli_ 	členská země , jsou to Spojené státy , které ostatním členům aliance svými rozhodnutími vždy","","FC","FC","Mod"
1767,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Stejný případ se ale mohl stát v 	_kterékoli_ 	věznici v jakémkoli státě Latinské Ameriky , která je notoricky známa nelidskými podmínkami","","FC","FC","MP-e"
1768,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Mohlo se to stát v 	_kterémkoli_ 	podobném nočním klubu .","","FC","FC","MP-e"
1769,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Podle Garratyho můžete publikaci `` klidně otevřít na 	_kterémkoli_ 	místě a číst v ní jakkoli dlouho , aniž byste za chvíli byli zmateni '' .","","FC","FC","Mod"
1770,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Místo nadbytečného cvakání zubů se můžete v mezičase ohřát v 	_kterémkoli_ 	vlastivědném muzeu , jehož pracovníci vás zajisté velmi rádi uvítají .","","FC","FC","Mod"
1771,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"S blížícím se koncem normální hrací doby bylo jasné , že může na 	_kterékoli_ 	straně rozhodnout drobná chybička či náhodný gól .","","FC","FC","Mod"
1772,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"stavebního zákona však běží ode dne doručení stavebního povolení patnáctidenní lhůta , během níž se může 	_kterýkoli_ 	účastník jednání proti povolení odvolat .","","FC","FC","MP-d"
1773,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Zatímco ještě před dvěma týdny k tomu bylo zapotřebí kus štěstí , nyní se dá stan postavit v 	_kterémkoli_ 	kempu , neboť rekreanti je houfně opouštějí .","","FC","FC","Mod"
1774,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Majitel vkladní knížky Poštovní spořitelny si může vyzvednou peníze na 	_kterékoli_ 	poště .","","FC","FC","MP-d"
1775,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Jsou ale mladé a ambiciózní a mohou překvapit 	_kteréhokoli_ 	soupeře stejně tak , jako překvapily nás .","","FC","FC","MP-e"
1776,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Proč by tomu tak mělo být? Našel se totiž nový způsob , jak se připojit k internetu na 	_kterémkoli_ 	místě této planety .","","FC","FC","Mod"
1777,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Na scéně se střídá jeden žlutý klaun s pěti zelenými . Mohl jsem hrát 	_kteréhokoli_ 	z nich . Ve skupině byli Australané , Britové , Ital , Rusové a já .","","FC","FC","Mod"
1778,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"podrobnější informace o Sportwelt Amadé , napište si o ně na adresu turistické informační kanceláře v 	_kterémkoli_ 	středisku v této oblasti .","","FC","","imp"
1779,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Žádost o úvěr mohou klienti podat na 	_kterékoli_ 	ze 650 poboček ČS podle svého bydliště .","","FC","FC","MP-d"
1780,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Peníze přijdou poukázkou . Je možné je vyzvednout na 	_kterékoli_ 	poště nebo v pobočce ČSOB Poštovní spořitelny .","","FC","FC","Mod"
1781,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"solárium v pracovní dny možno na objednání v 	_kteroukoli_ 	hodinu","","FC","FC","Mod"
1782,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"takže si zájemci budou moci koupit lístek na jakoukoli akci v 	_kterémkoli_ 	přístupovém bodě .","","FC","FC","Mod"
1783,"Czech","kterykoli","","Kterykoli","Czech National Corpus",0,"Pokud ale nastanou komplikace , a ty mohou nastat u 	_kterékoli_ 	ženy v kterékoli fázi porodu , tak už si bez lékaře neporadí .","","FC","FC","Mod"
